id,project_reference,identifier,version,created_on,category_id,active,uuid
7781,1070,19443,1,2019-07-27,2,false,3d86355e-fcdf-4a0c-ba19-b64e08ec21e9
7782,1128,19443,2,2019-07-27,1,false,72216fb2-0f18-4864-b769-1a517beab725
7783,1039,19443,3,2019-07-27,4,true,a1747f4b-fef9-4b76-b545-200cdccb5a16
7784,1596,18628,1,2019-07-27,3,false,f439478a-69e5-47c3-8ef3-bbec2d8b864a
7785,1596,18628,2,2019-07-27,1,false,c2d682e1-637b-4723-bd14-d3b5b7099c7d
7786,1809,18628,3,2019-07-27,3,false,ad3fed0b-3bbf-4dd7-91aa-632636f05f89
7787,1674,18628,4,2019-07-27,1,true,5c85b327-baf0-48d5-9f68-b7b30ab4ebc9
7788,1128,14946,1,2019-07-27,3,false,b08e6ed2-002b-4a82-a75d-dcb22cf85957
7789,1960,14946,2,2019-07-27,4,false,d7744fdb-6e87-4b6d-b35d-d9a9820498d8
7790,1034,14946,3,2019-07-27,2,false,97608bb2-e5b2-4286-8a4e-67713577c08c
7791,1809,14946,4,2019-07-27,3,false,f19d7a5f-f6ce-4b64-952e-613861a8dfe9
7792,1128,14946,5,2019-07-27,2,false,3791b0be-b48c-4a21-9de3-9904b84df5e1
7793,1434,14946,6,2019-07-27,4,false,91e881db-2918-431d-9087-9f890149ad7a
7794,1596,14946,7,2019-07-27,2,false,fc9b225c-db08-4696-bd06-57ad197c9e94
7795,1070,14946,8,2019-07-27,2,false,3e43c5f5-d12b-42d1-8d83-8848d0f2409e
7796,1399,14946,9,2019-07-27,4,true,2a6b72fd-c063-4353-ab93-d7987390abc7
7797,1399,14946,10,2019-07-27,4,false,40a7f088-93ee-4bdd-b5fb-99ff2333ce7f
7798,1399,13217,1,2019-07-27,2,false,e4354495-64e4-4f83-ac55-dc753fd6a453
7799,1295,13217,2,2019-07-27,3,false,adf809ed-8c13-4105-8b4b-49dcdcb9871a
7800,1954,13217,3,2019-07-27,3,false,03d8cca3-2976-4e60-bf1e-616e0f0825bd
7801,1902,13217,4,2019-07-27,1,false,026cf990-052b-459b-9abe-d2782b86a1ed
7802,1902,13217,5,2019-07-27,1,false,5f2b0cf8-4e33-4410-8ec8-531ea376b9a5
7803,1034,13217,6,2019-07-27,2,true,725ea001-311f-422b-bbb5-a51592ae176c
7804,1250,17682,1,2019-07-27,4,false,a3a21c5d-dc64-4494-b8e9-f91239542e50
7805,1399,17682,2,2019-07-27,4,false,5ae22e55-5e38-4965-bdc9-cf44ad26b31d
7806,1667,17682,3,2019-07-27,4,false,15d7c908-3d67-406c-a686-f9071e929565
7807,1463,17682,4,2019-07-27,2,false,ef5fba41-480e-46c9-88a0-cf9f2d8a36cf
7808,1755,17682,5,2019-07-27,2,false,206741dd-644a-46a5-8722-867ae502f1b0
7809,1859,17682,6,2019-07-27,2,false,81045e09-57ad-46ed-a39f-f8b1fd3a883e
7810,1434,17682,7,2019-07-27,2,false,4ab5bd1c-6ef0-4f60-ad20-18e6c760dc35
7811,1701,17682,8,2019-07-27,4,true,c255f94c-1b55-4d96-8f95-133550404c88
7812,1690,17111,1,2019-07-27,3,false,0ad6a367-fec5-496d-9f0c-30eb2236f587
7813,1317,17111,2,2019-07-27,1,false,a96db69f-1e20-48be-9e00-a4f9a0777932
7814,1463,17111,3,2019-07-27,2,false,94a70d5f-67a6-4419-ae83-503d9e246e69
7815,1128,17111,4,2019-07-27,3,false,d2c7011c-0d84-4160-92f8-1bcb0f771ac5
7816,1796,17111,5,2019-07-27,4,false,5cdb83f0-048b-4064-b2cb-4aeb894bdea8
7817,1960,17111,6,2019-07-27,3,false,55295707-4f7c-46a7-8d9e-c6219cdf6087
7818,1039,17111,7,2019-07-27,4,false,5c361416-62f4-4ba0-b3be-0f641fb6724b
7819,1859,17111,8,2019-07-27,1,false,eb212082-6d06-4c49-bef2-45d0446de37f
7820,1796,17111,9,2019-07-27,1,true,29af8020-3b07-4654-9282-4830c6de3329
7821,1039,17111,10,2019-07-27,3,false,be001e7d-c06a-45ba-9ad9-ef3b50f70aa5
7822,1927,11218,1,2019-07-27,3,false,8d6b22c5-ac3f-47e2-b919-05c41fdf8986
7823,1128,11218,2,2019-07-27,3,false,1d7cdbf4-4edd-4ae1-a092-e3d590e777a8
7824,1954,11218,3,2019-07-27,1,false,55b5f124-90c6-4919-8176-bab7278adb8e
7825,1295,11218,4,2019-07-27,3,false,9e918f14-6a7e-421e-a27f-2748d2c7f1ac
7826,1463,11218,5,2019-07-27,1,false,aa96a396-9969-4db7-b13e-29544ca85ee5
7827,1701,11218,6,2019-07-27,4,true,048e57bd-4fcd-41bb-bd20-92aba0ad5577
7828,1690,10344,1,2019-07-27,2,false,e2f110e0-4371-4aed-8cb5-1be9dff327d7
7829,1954,10344,2,2019-07-27,1,false,bc3b8cda-06ab-4094-bd22-3f754516179c
7830,1667,10344,3,2019-07-27,3,false,02c004f1-135d-4087-970e-489cca7bad0d
7831,1403,10344,4,2019-07-27,3,false,a0279227-4aa4-4aeb-8aa2-580efca97fd6
7832,1295,10344,5,2019-07-27,2,false,149d4df3-3f59-400d-8fb1-28cb2e7f7454
7833,1034,10344,6,2019-07-27,2,true,74a9921c-1918-4f24-abc3-1259be8ea804
7834,1954,11533,1,2019-07-27,1,false,810d2fb5-b651-45f3-884c-098ff7a94538
7835,1701,11533,2,2019-07-27,4,false,a226a4d2-ce57-476b-88a5-be4f051a70f8
7836,1034,11533,3,2019-07-27,3,false,a8493b7f-8d10-4eb4-b5f8-652b4323f0b4
7837,1902,11533,4,2019-07-27,1,false,e999475f-d187-40cb-a137-9cfb986485c9
7838,1399,11533,5,2019-07-27,1,false,00d9a0d1-7c33-4670-9f68-87c4a6e68b1b
7839,1796,11533,6,2019-07-27,2,true,69a9f882-e55f-42c5-89b0-96d52dc30b92
7840,1295,13784,1,2019-07-27,3,false,963751b0-6ac6-40c9-9049-30b3f025e382
7841,1434,13784,2,2019-07-27,4,false,3707579f-feb8-4d09-aecb-f61532cb99b3
7842,1701,13784,3,2019-07-27,4,false,1787a41e-bcad-4519-a7ef-bfa149e5ebe4
7843,1960,13784,4,2019-07-27,4,true,a6af4a7b-3881-4f62-804e-a2ab1952334c
7844,1034,11825,1,2019-07-27,2,false,34fa2518-1d37-4bf5-a491-001c0da5fc1e
7845,1596,11825,2,2019-07-27,3,false,ec94942e-3427-4279-83a8-d5a0337bc429
7846,1690,11825,3,2019-07-27,3,false,2dac54e8-3df7-4620-86f2-190c359a7e7b
7847,1070,11825,4,2019-07-27,3,false,bad0ec40-bdbb-4180-8ef9-ea0baab58fa3
7848,1809,11825,5,2019-07-27,1,true,7ad29b01-2af8-4095-889e-522ae85b0494
7849,1128,16761,1,2019-07-27,3,false,0524459c-1c7f-403d-b696-3dd3e695b41d
7850,1690,16761,2,2019-07-27,3,false,2198ffcd-531c-4e85-952b-0b4ab55b2393
7851,1789,16761,3,2019-07-27,2,false,1fd6d33c-919c-4dee-b69c-a92afce6a34a
7852,1809,16761,4,2019-07-27,1,false,85cd9c61-86b5-4c5c-8f48-4a597958cefe
7853,1902,16761,5,2019-07-27,4,false,038e152e-c48a-40ac-b3eb-bf995a447d3f
7854,1317,16761,6,2019-07-27,2,false,28ade585-d6ee-4b69-ab6b-7be3894730a9
7855,1667,16761,7,2019-07-27,3,true,f4b4de19-165c-4f5c-b31d-b3441aca8db8
7856,1690,18093,1,2019-07-27,2,false,c662d20c-c70d-43ef-94f1-1385c3ad152b
7857,1596,18093,2,2019-07-27,3,false,6dae0bba-2c9c-4812-91d1-7b5aa0993166
7858,1295,18093,3,2019-07-27,1,false,fa25570a-f603-4723-aba2-76578cbb285c
7859,1596,18093,4,2019-07-27,1,false,ec5a3066-6c92-45a1-8a7f-3ebe831d383b
7860,1070,18093,5,2019-07-27,1,false,820e24f0-bdd2-4097-b5c8-b8f15d6edb32
7861,1954,18093,6,2019-07-27,1,false,8b04f87b-170e-4ffc-b87c-b9f80378d75a
7862,1667,18093,7,2019-07-27,1,false,d328c432-f221-4435-8686-1a502c0a0f03
7863,1902,18093,8,2019-07-27,2,true,ca84de93-428e-4910-8ad7-e3345ba6d0c0
7864,1667,14846,1,2019-07-27,3,false,c61af8b3-6b37-43af-9dd9-da02556c0500
7865,1463,14846,2,2019-07-27,2,false,7a168683-2283-4ddd-929d-8ba1f2238545
7866,1690,14846,3,2019-07-27,4,false,45d97115-65f7-4372-86cc-4df5cca5bfed
7867,1954,14846,4,2019-07-27,2,false,e0620fc3-4449-4042-9e79-5d6ad1cdc408
7868,1809,14846,5,2019-07-27,2,true,7169cff8-4d25-446c-8201-5b2378db348b
7869,1070,17884,1,2019-07-27,3,false,8fcf09ea-c272-43c4-a24b-b341a90296ae
7870,1295,17884,2,2019-07-27,4,false,6c0b2bb9-a83d-461b-8df8-4e07895bac3d
7871,1403,17884,3,2019-07-27,4,true,a7898850-31f6-43d0-803e-864fe4c2ec73
7872,1295,14284,1,2019-07-27,1,false,bdeaddbc-99b0-4388-a7d6-5c1b67a495e9
7873,1295,14284,2,2019-07-27,4,false,12559eba-4e02-479b-8a90-78c9ac55fb0c
7874,1789,14284,3,2019-07-27,1,false,b491ad67-8b2b-4743-bfdb-95d1115c8677
7875,1403,14284,4,2019-07-27,2,false,50ebabde-b282-46ef-b1ee-3be2a5513b01
7876,1927,14284,5,2019-07-27,4,false,cc1f78f3-ed72-4b82-a88c-01fa829725a3
7877,1039,14284,6,2019-07-27,3,false,aa36567d-61b0-4549-b6de-860cec180392
7878,1250,14284,7,2019-07-27,2,false,7f71807a-41e8-4bb2-9c35-dec13d1f5be1
7879,1960,14284,8,2019-07-27,4,false,0eff648e-b17d-4378-8e16-8843f1e82aff
7880,1954,14284,9,2019-07-27,2,true,73c0cf4a-76ea-4006-ad3f-37d8657d5a88
7881,1250,14284,10,2019-07-27,4,false,c7568ceb-776c-4f55-b8c1-8edbbe996813
7882,1596,19184,1,2019-07-27,3,false,9c4fd466-2808-48f5-83ac-60893227da4e
7883,1317,19184,2,2019-07-27,4,false,5a414d7c-37d6-440d-82f3-23e86f20512c
7884,1789,19184,3,2019-07-27,4,false,ccfe6002-fa00-4329-a801-fbe089b6cec4
7885,1667,19184,4,2019-07-27,4,false,052b7070-3dd7-455c-9631-85952c772b7c
7886,1690,19184,5,2019-07-27,3,false,a9930638-5031-4bd6-bef5-d810da128421
7887,1250,19184,6,2019-07-27,2,false,8758ad59-1670-44e4-9ac5-860a0f7b159f
7888,1250,19184,7,2019-07-27,3,true,2283260d-358d-49f4-b3cb-419e5878d8c0
7889,1596,10215,1,2019-07-27,2,false,6b1041b4-66e6-4b1b-a7b1-dcbffe6fc9ce
7890,1701,10215,2,2019-07-27,3,false,0d29a6e8-4a00-4591-847b-5c54fc4ef281
7891,1034,10215,3,2019-07-27,4,false,a3373b81-765f-4301-a129-f91e671aa644
7892,1250,10215,4,2019-07-27,2,false,57522b54-caf1-4628-bc78-1531780a1810
7893,1954,10215,5,2019-07-27,2,false,1cb648e0-e4f9-4082-afa8-52d83125a789
7894,1034,10215,6,2019-07-27,2,false,64cade91-0dee-4c9a-a3c7-8c9528c910b5
7895,1701,10215,7,2019-07-27,1,false,0c9016dc-c515-45e6-b20c-ed761412ee70
7896,1927,10215,8,2019-07-27,3,false,2ec88928-3f5e-4fef-90f2-2c17a44acbb8
7897,1690,10215,9,2019-07-27,1,true,f386939e-4bb9-40ab-a46f-09f9821273e6
7898,1755,10215,10,2019-07-27,4,false,f0694d61-ac33-4cd5-901c-a8cc3ee5b776
7899,1755,17847,1,2019-07-27,3,false,1a53c6b1-c2dc-46dc-93d6-2c3cb69c77b7
7900,1403,17847,2,2019-07-27,2,false,06fb98dd-e497-4baa-8720-f483f8ebc4ec
7901,1960,17847,3,2019-07-27,2,false,be811d78-22ff-45bd-a618-7a988b329446
7902,1859,17847,4,2019-07-27,4,false,77579ded-8de6-41d9-989e-78d2839f3ed0
7903,1596,17847,5,2019-07-27,1,false,1734852b-db89-4535-8b68-b75b41122dcb
7904,1789,17847,6,2019-07-27,4,false,b7279b4b-f663-4f82-a165-c744b6404683
7905,1463,17847,7,2019-07-27,2,false,d8a00649-b4bc-4ec3-85b6-4254327811be
7906,1809,17847,8,2019-07-27,2,false,d9fdf3cd-66fe-4387-a6d2-4144b6aa8404
7907,1403,17847,9,2019-07-27,1,true,3e73295e-a9ea-455a-ac1a-8f158e097b76
7908,1954,17847,10,2019-07-27,3,false,4935d28b-a0c3-4564-9a43-11a88ae63aa8
7909,1403,17622,1,2019-07-27,1,false,e17218f8-4cb2-47ba-835e-2c13fdad97cd
7910,1755,17622,2,2019-07-27,4,false,dbf86ef2-0d64-449c-a876-27496528a13d
7911,1034,17622,3,2019-07-27,3,false,1eee1e54-ae93-41a7-a224-1b5206664dc5
7912,1789,17622,4,2019-07-27,4,false,91e3be1d-ad55-49b9-bc61-381c52c47dff
7913,1960,17622,5,2019-07-27,1,false,b8db399f-9947-4e7f-b970-e3cffbe00970
7914,1755,17622,6,2019-07-27,1,false,7ed00494-0180-47ea-b881-1ceb7bc1be3b
7915,1403,17622,7,2019-07-27,4,false,62f475f7-d904-4de9-86fb-3750b2b0f354
7916,1701,17622,8,2019-07-27,1,false,b3232088-14ba-44a1-b329-755915508fc1
7917,1434,17622,9,2019-07-27,2,true,abe0784f-0262-4fe4-9d75-1244880bf387
7918,1927,11186,1,2019-07-27,2,false,0c8c5721-3436-41e7-b829-a806d1763171
7919,1954,11186,2,2019-07-27,1,false,c3260b39-ed09-4f36-bc05-1e87aa49994b
7920,1039,11186,3,2019-07-27,3,false,76be84a0-7d62-4744-b714-b87a8915cbed
7921,1317,11186,4,2019-07-27,4,false,2313ed89-0e71-44f0-9165-c818f94d5c0b
7922,1960,11186,5,2019-07-27,4,false,2eeb9e96-7bfc-413b-a190-db552d5065ed
7923,1128,11186,6,2019-07-27,2,false,0372b87f-7bcc-4021-bc2c-0cdccda62b1e
7924,1701,11186,7,2019-07-27,1,false,c81bcf47-e198-466a-8542-389d52d0dc41
7925,1755,11186,8,2019-07-27,1,false,6b0ec0d6-8b70-40fa-8c4c-d2be33e1a925
7926,1796,11186,9,2019-07-27,1,true,511c2b3c-1576-4007-a886-df3903134d16
7927,1128,11186,10,2019-07-27,4,false,6fb9c91f-40c1-4f18-801e-d2bcba4b07db
7928,1789,11338,1,2019-07-27,2,false,0f8079d1-fe26-4663-9fc0-39f9ce4cd6fa
7929,1796,11338,2,2019-07-27,4,false,8acd986c-737f-4ba7-9d9e-5bde96e3a49b
7930,1796,11338,3,2019-07-27,3,false,90a310f1-d96f-4f75-97c6-9938861fb72a
7931,1034,11338,4,2019-07-27,3,false,2012a780-5772-473e-bd98-318918a8625b
7932,1399,11338,5,2019-07-27,3,false,d04793ce-2d6e-4c06-8ca0-05aeff22f594
7933,1039,11338,6,2019-07-27,2,false,86f17c6f-8b21-42f8-9282-77774c42f888
7934,1902,11338,7,2019-07-27,2,false,bdab6f53-5c40-465b-9d15-a7ce75865a72
7935,1701,11338,8,2019-07-27,2,true,b73e925e-bfd5-4b34-8842-394372eea9d6
7936,1701,14841,1,2019-07-27,3,false,eee77713-8674-4ad5-b0c2-e52044a8562c
7937,1674,14841,2,2019-07-27,3,false,d669b922-6725-4371-afac-f22254b4111b
7938,1954,14841,3,2019-07-27,2,false,58d32d7b-4295-4582-be36-467e170321bb
7939,1796,14841,4,2019-07-27,1,false,55064335-d693-4dce-a070-05cf2a60627f
7940,1667,14841,5,2019-07-27,1,false,e25dca1d-c5dd-4bb5-9f39-89fedfae6b3d
7941,1034,14841,6,2019-07-27,2,false,70ce3c46-7ce1-4810-b34a-a39fc2dcc183
7942,1859,14841,7,2019-07-27,2,true,8ae19e06-5289-44f3-9f84-24f7625849be
7943,1755,14733,1,2019-07-27,2,false,cd365687-e6a5-487e-9838-4aa10ddaf7d1
7944,1690,14733,2,2019-07-27,1,false,07ea307c-02a1-44e8-a41d-687841f2871d
7945,1070,14733,3,2019-07-27,2,false,6b7f9b11-4a0f-4ce6-bb9e-3acc83998bbe
7946,1317,14733,4,2019-07-27,1,false,94176c4a-5310-4b4e-a465-a8cae5817fad
7947,1927,14733,5,2019-07-27,1,false,d381c0d8-8a36-4a33-9971-6f180787ba78
7948,1596,14733,6,2019-07-27,4,false,da02ff98-9a18-46f9-990b-f2f9969dcd26
7949,1927,14733,7,2019-07-27,2,false,b83e04ce-4707-4064-8e24-b1f187e1ce53
7950,1809,14733,8,2019-07-27,2,false,d4527b57-f17d-4bf5-a6a0-a04c05a0e056
7951,1317,14733,9,2019-07-27,4,true,e251c43e-17f1-410a-a000-972e4270e5d6
7952,1690,14433,1,2019-07-27,3,false,6e394fdf-b098-4b9a-8e90-b72a2b3343ef
7953,1317,14433,2,2019-07-27,4,false,ff34ebd3-1dc4-4b82-b4bc-0dbd664b8be9
7954,1317,14433,3,2019-07-27,2,false,8d53b6ae-0f55-4192-a0b4-737a32f798fa
7955,1317,14433,4,2019-07-27,1,false,4a66b332-b898-4a74-bf5d-4b1c58362c35
7956,1755,14433,5,2019-07-27,3,false,ce222d8b-1ac0-425f-a140-a4cc8271f353
7957,1902,14433,6,2019-07-27,1,false,2a6c539e-1e8a-4b1a-b171-663d92ca162a
7958,1399,14433,7,2019-07-27,4,true,d0b61b07-bc82-453d-ba28-ec8235a384c7
7959,1809,14858,1,2019-07-27,1,false,bc9ab473-3e52-4691-bb32-f01b6eea8d88
7960,1070,14858,2,2019-07-27,4,false,78d40295-69f5-40b1-aa10-e670ddc637e4
7961,1034,14858,3,2019-07-27,3,false,377335f2-e392-436f-8aaf-373d082a0b6f
7962,1070,14858,4,2019-07-27,2,false,2bad59e8-13d7-4d98-a0c6-ada16e600b70
7963,1667,14858,5,2019-07-27,2,false,09383902-9f9d-4513-869a-8557c7250a80
7964,1755,14858,6,2019-07-27,1,false,7a80faa6-f1eb-40da-b5bd-25a8f6318042
7965,1317,14858,7,2019-07-27,4,false,9f6b39bf-4499-47e5-8d4d-bcee265ae88f
7966,1434,14858,8,2019-07-27,3,false,7ebc29f6-03c2-4d64-b924-c0d7f36837cb
7967,1667,14858,9,2019-07-27,4,true,caf9f38e-1372-4b3f-9d39-c77e6b460d88
7968,1250,14858,10,2019-07-27,3,false,bdae613f-b423-4773-a278-45908d086134
7969,1034,13080,1,2019-07-27,1,false,82e6f9bb-064e-4d6a-9728-168e81d7554d
7970,1789,13080,2,2019-07-27,1,false,5fccce53-b50b-4549-9cd2-1d8068fedf2a
7971,1070,13080,3,2019-07-27,4,false,e6a8aeb5-32b5-49ad-b036-24fca168813e
7972,1954,13080,4,2019-07-27,4,true,bebb5675-3deb-4a13-8df7-713edb7fa67d
7973,1674,15503,1,2019-07-27,1,false,a726b8af-b2a7-4c6d-951e-0441cc8256f0
7974,1701,15503,2,2019-07-27,3,false,337d1f15-cfff-4951-9b9b-1d9843348874
7975,1902,15503,3,2019-07-27,1,false,3dc6ad6c-7f24-4c8e-9adb-6595b5c1e43e
7976,1701,15503,4,2019-07-27,1,false,833f90d9-ffbd-47ee-956c-57a2ec173a1d
7977,1954,15503,5,2019-07-27,2,false,b31a9abb-5267-486e-b094-2f12a7ce505a
7978,1755,15503,6,2019-07-27,3,false,d074d119-a01d-4bcd-9d66-903a92153b4d
7979,1070,15503,7,2019-07-27,3,false,1f36879d-36fb-41b2-83df-c54c094e6543
7980,1399,15503,8,2019-07-27,1,false,4ed22e5b-cc9d-45df-bd3d-c83066fb0dd9
7981,1250,15503,9,2019-07-27,1,true,410c7f68-6656-4620-87e4-70fb069e71f3
7982,1902,15503,10,2019-07-27,4,false,7d34f956-e17b-4750-aaec-faa1fe923495
7983,1902,15112,1,2019-07-27,3,false,c9198319-936c-47c0-9eec-d27ecc928ac4
7984,1859,15112,2,2019-07-27,2,false,ac0eeb57-d075-4218-aaa2-69e744c0685d
7985,1902,15112,3,2019-07-27,1,false,2663997e-9cef-471d-8cbe-5d13d3b87882
7986,1250,15112,4,2019-07-27,2,false,645cc1b1-5c3e-439d-91af-df2dce4bc51d
7987,1070,15112,5,2019-07-27,4,false,75ca9b3b-17f9-4012-a82e-ed61567ed760
7988,1250,15112,6,2019-07-27,1,false,36a69b49-5850-4b3c-b253-89876ffceb79
7989,1250,15112,7,2019-07-27,3,false,7f54ad9e-ada3-4d6f-a71d-bee394898459
7990,1317,15112,8,2019-07-27,2,false,6e3aecdf-8c80-4ef4-a3f7-8bf75653f242
7991,1960,15112,9,2019-07-27,1,true,e4558471-8958-49b2-b298-76d15784de7f
7992,1809,15570,1,2019-07-27,1,false,05b2f653-1092-4202-a83e-192a71037aad
7993,1434,15570,2,2019-07-27,2,false,a04912ca-5e79-47cd-8734-a882348ac442
7994,1317,15570,3,2019-07-27,2,false,fc6927e8-5bb1-49c5-a962-6dc47dc81653
7995,1434,15570,4,2019-07-27,4,false,306270d2-700f-44b6-b5a1-f5db2e0f8ef0
7996,1128,15570,5,2019-07-27,4,false,d01d4f5d-cf3f-402d-9e76-043905f69111
7997,1809,15570,6,2019-07-27,4,false,55d14592-1f81-4b04-a9ec-3d7a825face3
7998,1034,15570,7,2019-07-27,4,false,0d8cbbd6-cc2f-4b53-b3eb-c5429e3c0131
7999,1463,15570,8,2019-07-27,4,true,3c00b9e6-bb53-4297-a372-42545ee06390
8000,1954,14959,1,2019-07-27,2,false,5f207b8f-0069-43ef-9e86-dd55fdca4800
8001,1755,14959,2,2019-07-27,4,false,971c5d4d-50c7-47e5-a26d-aa941aeb0a09
8002,1596,14959,3,2019-07-27,1,false,3a3e7ddd-f4e4-4150-afde-ec4ba1919d87
8003,1295,14959,4,2019-07-27,1,true,204e7b40-8cb1-458c-9c01-0a550178b08f
8004,1434,18443,1,2019-07-27,1,false,803c04d3-98d5-44e2-9169-1509f5134f9b
8005,1667,18443,2,2019-07-27,1,false,913f8af5-a326-4fac-b5d3-573a53ab1499
8006,1317,18443,3,2019-07-27,1,false,4c7694de-5121-44d5-bc2d-d868cf026753
8007,1403,18443,4,2019-07-27,1,false,0f36abc7-1694-4e70-9442-0c639c9edd1f
8008,1796,18443,5,2019-07-27,1,false,d494c6fd-aa05-4590-8611-625f55588b83
8009,1902,18443,6,2019-07-27,2,false,5590662e-34e7-402d-88dd-c6c6481bb0f1
8010,1954,18443,7,2019-07-27,3,false,3bdf8cc6-e091-428e-82ca-b726a9d10695
8011,1128,18443,8,2019-07-27,2,true,e79a598e-6ee0-4270-9ae2-6d8290073e84
8012,1954,16521,1,2019-07-27,1,false,81e66c36-da86-4e82-a39b-cfc948cbe94b
8013,1701,16521,2,2019-07-27,2,false,988afcc6-b1c3-488a-9aa5-ca27a19aa1ed
8014,1434,16521,3,2019-07-27,4,false,107eb66f-9354-4031-80b1-511b22fc13ca
8015,1039,16521,4,2019-07-27,2,false,84511ca0-53ea-45ba-9c2c-9e4da59ac615
8016,1039,16521,5,2019-07-27,3,false,4791ecd2-b6ae-4746-90bb-873ed4167e0b
8017,1667,16521,6,2019-07-27,1,false,2ecfd14b-0341-4872-8baa-246be0908802
8018,1667,16521,7,2019-07-27,4,true,c2a1d3f9-0313-453f-886a-f049a3e4033b
8019,1789,15385,1,2019-07-27,4,false,fb1b4fcf-5a11-4278-9f0d-120dc5d45eb8
8020,1250,15385,2,2019-07-27,4,false,531abb02-5cb1-4a28-8469-8868bcb9d53f
8021,1690,15385,3,2019-07-27,4,false,af1b53a6-b734-4cd4-96b3-263d9a6838cf
8022,1295,15385,4,2019-07-27,1,false,7ce12ac2-052a-40d1-9e6e-6a15d2daf93e
8023,1809,15385,5,2019-07-27,4,false,864e0c40-540c-41e6-b5b2-c88b68ecdb61
8024,1859,15385,6,2019-07-27,3,false,5b9235f3-7d0e-4a70-be96-17599cfcdb4d
8025,1596,15385,7,2019-07-27,4,true,811b9887-ebb4-4f92-9788-36348611a50b
8026,1463,19935,1,2019-07-27,3,false,1bf2566c-8ce6-41c4-b11b-7462603f1ef4
8027,1667,19935,2,2019-07-27,1,false,c5c1ed61-589f-4c4d-ad71-d16aaa00881d
8028,1927,19935,3,2019-07-27,2,true,9f446c7f-4089-4186-a461-b672b40d313a
8029,1295,13434,1,2019-07-27,2,false,22652845-ad65-4f30-b6e4-372de0d91995
8030,1690,13434,2,2019-07-27,4,false,866bc979-99af-408a-8131-a618289684f2
8031,1596,13434,3,2019-07-27,3,true,842177ec-1662-45a4-adef-e5dba449ca53
8032,1809,11787,1,2019-07-27,4,false,789afc05-8426-4d25-a863-04086f71dcc6
8033,1902,11787,2,2019-07-27,4,false,2aa4bfac-b74a-4314-9469-27aebfb532da
8034,1755,11787,3,2019-07-27,2,true,2b6a37d0-6826-4fe4-8f24-255f802bbcca
8035,1295,12248,1,2019-07-27,2,false,15d5ee19-5a9b-4230-bdcb-d57d44f168e5
8036,1789,12248,2,2019-07-27,3,false,5ce216d6-9b16-449a-a6ed-19d4c73d644c
8037,1674,12248,3,2019-07-27,3,false,fcab63b0-94fc-4c1d-b1c1-9a6fcd031d5b
8038,1039,12248,4,2019-07-27,3,false,4fc83115-f55b-499f-b3bf-ad983c7c4a5f
8039,1034,12248,5,2019-07-27,2,false,656b91ea-3b5f-493d-b098-dd4de0538c99
8040,1755,12248,6,2019-07-27,4,false,7e1ff3ed-39fb-47d3-bfbd-31c42941cf96
8041,1403,12248,7,2019-07-27,4,false,ee74ffc9-5aff-4118-8a8e-39c4965f0817
8042,1070,12248,8,2019-07-27,3,false,a7b6c0d3-b1b8-492a-8b52-4b7b6fda34d0
8043,1927,12248,9,2019-07-27,1,true,447fa798-0bab-40c0-93c5-255d766b6709
8044,1902,12248,10,2019-07-27,2,false,5139b5f4-c51b-489b-ae68-e8ccb895725b
8045,1667,18737,1,2019-07-27,2,false,c8b923ef-ca1a-498e-9468-9cd69b0177cb
8046,1317,18737,2,2019-07-27,3,false,9f00ba3c-58cd-41bb-ae63-48fa17d7d020
8047,1317,18737,3,2019-07-27,3,false,2e9db67b-2a89-47d2-b9ff-f5f7004c8b18
8048,1902,18737,4,2019-07-27,1,false,b492f67f-c1d6-4fa5-9675-028711fdb975
8049,1399,18737,5,2019-07-27,3,false,6f998ced-6ea9-41ae-88df-2d8387e18c70
8050,1667,18737,6,2019-07-27,2,true,483fa2c2-1a8e-4979-aef2-750f78a10350
8051,1596,10965,1,2019-07-27,1,false,97f9378f-94ba-4b47-af37-2540eba30555
8052,1434,10965,2,2019-07-27,1,false,6a0e88dc-ea58-4814-87a9-06343a696c4e
8053,1434,10965,3,2019-07-27,1,false,d7ddaae0-f8a5-41f3-b515-6fdc5dc90467
8054,1902,10965,4,2019-07-27,2,false,93bfadb0-fca0-4fa6-8651-be6ede2e0515
8055,1859,10965,5,2019-07-27,1,false,98288eca-b9fd-4d3b-bb87-425e1fb8d0ab
8056,1434,10965,6,2019-07-27,3,false,70e15974-5fb2-4373-8878-8e466f6aecfc
8057,1859,10965,7,2019-07-27,3,true,a7420e57-6e5d-49e3-a880-4349c57e1259
8058,1317,13310,1,2019-07-27,3,false,101f8e40-f6e8-4244-bfca-865e2eacc01e
8059,1859,13310,2,2019-07-27,3,false,a2faf1e3-108e-4b84-b3e4-e4c6f06bbd39
8060,1034,13310,3,2019-07-27,3,false,5562e2a4-a781-452e-a850-da098d4f036b
8061,1789,13310,4,2019-07-27,1,false,bdb40c89-7e84-46fb-9b10-bdd8d9ede004
8062,1960,13310,5,2019-07-27,4,true,8f7a7fa4-57b4-4542-b56e-869bb43b3ac1
8063,1809,18989,1,2019-07-27,3,false,25292359-9e27-4b2d-874d-4100ec93781f
8064,1755,18989,2,2019-07-27,3,false,c1741257-a0bf-4391-b9ec-43c8d65c2676
8065,1250,18989,3,2019-07-27,4,false,80218229-afe2-4131-8caf-def03a357e26
